treatment,stratum,stratum_group,comment_karma,link_karma,tenure_i,gold,deltas_received,num_cmv_post,num_cmv_comments,cmv_tenure,average_comment_length
1,1,1,2054,1,11.961370247189748,0,3.0,0,0,0,0.0
0,1,1,166508,34394,11.96108996605303,0,2.0,0,0,0,0.0
0,1,1,9440,35,11.961042624049837,0,2.0,0,0,0,0.0
1,1,1,11382,538,11.960520657867365,0,1.0,0,0,0,0.0
0,1,1,1054,95,11.960471794835955,0,1.0,0,0,0,0.0
1,1,1,672,1,11.960049392625397,0,1.0,0,0,0,0.0
1,1,1,2513,69,11.958928077950008,0,1.0,0,0,0,0.0
0,1,1,31007,2558,11.958317765378707,0,1.0,0,2,1,322.5
0,1,1,6524,1,11.958154920295431,0,6.0,0,0,0,0.0
0,1,1,875,951,11.957831765175904,0,1.0,0,0,0,0.0
1,1,1,751,15,11.957434935252213,0,1.0,0,0,0,0.0
1,1,1,2832,50,11.9566746112732,0,1.0,0,0,0,0.0
0,1,1,6030,2876,11.956176316092323,0,1.0,0,0,0,0.0
0,1,1,59981,70921,11.955716775442848,0,1.0,0,0,0,0.0
1,1,1,94,1,11.955534378809388,0,1.0,0,0,0,0.0
1,1,1,40920,16770,11.95449659393348,0,1.0,0,0,0,0.0
1,1,1,2417,4,11.954111742106978,0,1.0,0,0,0,0.0
0,1,1,50305,5028,11.953751004915302,0,1.0,0,0,0,0.0
0,1,1,60585,3129,11.95361769312987,0,2.0,0,4,47,58.33962264150944
0,1,1,928,3295,11.952955285342204,0,2.0,0,0,28,119.875
0,6,3,491004,7117,11.952523028136332,0,61.0,0,31,47,96.37837837837836
1,2,2,8693,2530,11.951443319920246,1,14.0,0,0,0,0.0
0,1,1,3574,1,11.950760505004029,0,2.0,0,0,0,23.0
1,1,1,274,1059,11.950050058075238,0,2.0,0,0,0,0.0
0,1,1,127185,1,11.949704055844396,0,1.0,0,0,0,0.0
1,1,1,63820,1011,11.948408108117066,0,2.0,0,0,10,77.14285714285714
1,1,1,9453,4977,11.948371698504168,0,1.0,0,0,0,0.0
1,1,1,1214,6109,11.948080611729509,0,3.0,0,0,0,0.0
0,1,1,6475,2211,11.948055641516312,0,1.0,0,0,0,0.0
0,1,1,49263,104437,11.947789049633531,0,1.0,0,0,0,0.0
0,1,1,46414,5479,11.947677063931197,0,1.0,0,0,0,0.0
0,1,1,141124,3676,11.947398620703575,0,1.0,0,0,0,41.0
0,1,1,38490,789,11.9473153444088,0,1.0,0,0,0,0.0
1,1,1,48858,5629,11.945725964988313,0,3.0,0,0,0,0.0
1,1,1,2376,1082,11.945372547744922,0,1.0,0,0,0,0.0
1,1,1,83148,1538,11.945021602172382,0,1.0,0,0,0,0.0
1,1,1,8901,1544,11.944997804418431,0,1.0,0,1,0,155.66666666666666
0,1,1,40519,1773,11.944911676195757,0,2.0,0,0,0,0.0
1,1,1,66380,5244,11.944758305850735,0,1.0,0,0,0,0.0
0,1,1,992593,116245,11.94427461887834,0,4.0,0,0,0,0.0
1,1,1,14597,6283,11.94413607855842,0,1.0,0,0,0,0.0
1,1,1,51491,1446,11.942972523661975,0,1.0,0,0,0,0.0
1,1,1,3502,1,11.942811009478389,0,1.0,0,0,0,0.0
0,1,1,67414,19094,11.942764554741652,0,1.0,0,0,0,0.0
0,1,1,691,1,11.942677380812077,0,4.0,0,1,0,105.0
1,1,1,4758,111,11.942626965064363,0,1.0,0,1,18,217.71428571428572
1,1,1,50051,547,11.942602628612924,0,1.0,0,0,0,0.0
0,1,1,22227,3076,11.942350391433925,0,5.0,0,1,48,54.48
0,1,1,107930,1248,11.942218347172002,0,9.0,0,32,50,56.01428571428571
1,1,1,57757,1,11.942128796635838,0,1.0,0,0,0,0.0
0,1,1,175802,17529,11.941672488171315,0,1.0,0,0,0,0.0
1,1,1,243908,26878,11.94087182525652,1,1.0,0,0,0,0.0
0,1,1,47,1,11.940838552764315,0,1.0,0,0,0,0.0
0,1,1,97415,3596,11.94014471039354,0,2.0,0,0,0,0.0
1,1,1,12769,11883,11.939543650743882,0,1.0,0,0,0,0.0
0,1,1,109504,11290,11.939491428775163,0,3.0,0,0,0,0.0
1,1,1,103981,3689,11.939342399698177,0,2.0,0,0,0,0.0
0,1,1,117934,36041,11.93932015466053,0,1.0,0,0,0,0.0
1,1,1,8348,1,11.938646719418308,0,1.0,0,0,0,0.0
0,1,1,5150,2201,11.938632554843052,0,1.0,0,0,0,0.0
0,1,1,2968,478,11.9372560559965,0,1.0,0,0,0,0.0
0,1,1,68009,7310,11.936157429991988,0,1.0,0,0,0,0.0
1,1,1,512,58,11.935781482518165,0,4.0,0,7,31,322.2
1,1,1,69145,4163,11.934744679972974,0,2.0,0,0,0,77.0
0,1,1,3831,191,11.934521912715642,0,6.0,0,0,0,0.0
1,1,1,9585,40215,11.934383023826753,0,1.0,0,0,0,0.0
0,1,1,831,649,11.934250662683954,0,3.0,0,0,0,0.0
1,1,1,26487,4030,11.93401791367896,0,1.0,0,0,0,0.0
1,1,1,12075,21549,11.933535842799046,0,1.0,0,0,0,0.0
1,1,1,303864,20093,11.93338038104023,0,1.0,0,0,0,0.0
1,1,1,13947,762,11.932794721801251,0,1.0,0,0,0,0.0
1,1,1,12013,3,11.932094636877176,0,1.0,0,0,0,0.0
0,1,1,6943,683,11.93200892059964,0,1.0,0,0,0,0.0
0,1,1,2736,6,11.930539290463,0,1.0,0,0,0,0.0
1,1,1,6751,22085,11.9294648107814,0,1.0,0,0,0,0.0
1,2,2,1194,1,11.92943090452744,0,13.0,0,13,49,161.34285714285716
1,1,1,11699,20411,11.929215615658832,0,1.0,0,0,0,0.0
1,1,1,215715,15392,11.92862637566593,0,1.0,0,0,0,0.0
0,1,1,457653,559748,11.926651795849974,0,1.0,0,0,0,0.0
1,1,1,-7,1,11.926339636496918,0,1.0,0,0,0,0.0
0,1,1,4265,473,11.926187026666003,0,2.0,0,0,0,0.0
1,1,1,210,1,11.92605289099029,0,1.0,0,0,0,0.0
0,1,1,48498,995,11.925372325928308,0,2.0,0,0,0,0.0
0,1,1,58642,8537,11.923466160693945,1,1.0,0,0,0,0.0
1,1,1,5327,214,11.923319001214134,0,1.0,0,0,0,0.0
0,1,1,433201,7808,11.923038783453594,0,1.0,0,3,44,21.5
0,1,1,217,1,11.922859333812305,0,1.0,0,0,0,0.0
0,1,1,48749,17203,11.92255496972885,0,1.0,0,0,0,0.0
0,1,1,54585,68564,11.92225922480528,0,1.0,0,0,0,0.0
0,1,1,28505,1237,11.921504953251045,0,1.0,0,0,0,0.0
0,1,1,185031,10197,11.920799322911602,0,4.0,0,0,0,0.0
0,1,1,2512,718,11.920470780817146,0,6.0,0,0,0,0.0
1,1,1,15251,138,11.920143506246202,0,1.0,0,1,9,69.66666666666667
0,1,1,8,38,11.919841994090651,0,1.0,0,0,0,0.0
1,1,1,35182,12436,11.917953352368848,0,1.0,0,0,0,34.0
1,1,1,58717,520,11.91771962103313,0,2.0,0,0,15,98.33333333333331
0,1,1,239,804,11.917690721497046,0,1.0,0,0,0,0.0
0,1,1,369,2,11.917577658399724,0,1.0,0,0,0,0.0
0,1,1,43256,2419,11.917363732118892,0,1.0,0,0,0,0.0
1,1,1,221421,6351,11.91722880424098,0,3.0,0,0,0,0.0
1,1,1,38136,3206,11.915368618422033,0,2.0,0,1,16,134.14285714285714
1,1,1,11267,4310,11.914241916771717,0,1.0,0,1,39,43.5
0,1,1,37081,226,11.914099478816992,0,1.0,0,0,0,0.0
1,1,1,1923,474,11.91395412555819,0,2.0,0,0,0,0.0
0,1,1,46059,197,11.9139109346945,0,2.0,0,0,0,0.0
1,1,1,3064,3288,11.912900908583516,0,1.0,0,0,0,0.0
1,1,1,5134,207,11.912641129639615,0,2.0,0,0,0,0.0
1,1,1,40089,43,11.912540012951402,0,1.0,0,0,0,2.0
1,1,1,1149,668,11.91235650723487,0,1.0,0,0,0,0.0
0,2,2,43153,5036,11.911907772223335,0,13.0,0,0,0,0.0
0,1,1,1976,92,11.91170766194879,0,2.0,0,1,53,85.33333333333333
1,1,1,2560,30,11.911256455266406,0,1.0,0,0,0,0.0
0,1,1,16105,315,11.911129195905746,0,1.0,0,0,0,0.0
1,1,1,75,125,11.911070826447991,0,2.0,0,0,0,0.0
0,1,1,6441,3756,11.910947274593603,0,1.0,0,0,0,0.0
0,1,1,15371,17024,11.910171106570688,0,1.0,0,0,0,29.0
0,1,1,105662,640,11.9098962124089,0,1.0,0,0,0,0.0
1,1,1,76901,5843,11.909858281767788,0,1.0,0,0,0,0.0
1,1,1,23116,2768,11.909780931145434,0,1.0,0,0,0,0.0
0,1,1,133,3,11.907196007070093,0,1.0,0,0,0,0.0
0,1,1,1083,2724,11.907149172076304,0,1.0,0,0,0,0.0
1,1,1,56038,211,11.906916993456887,0,1.0,0,0,0,0.0
0,1,1,648,202,11.906875418685678,0,3.0,0,0,0,0.0
1,1,1,23643,310,11.906591271602249,0,1.0,0,0,0,0.0
1,1,1,44444,5010,11.906417874385731,0,1.0,0,0,0,91.0
1,1,1,5899,248,11.90560640583299,0,1.0,0,0,0,0.0
0,1,1,42942,247,11.905600416784392,0,6.0,0,0,0,0.0
1,1,1,4626,120,11.904372028060282,0,2.0,0,0,0,168.33333333333334
1,1,1,3125,231,11.90387151471326,0,1.0,0,0,0,0.0
0,1,1,447,7,11.903588761905697,0,1.0,0,0,0,0.0
1,1,1,10908,218,11.9030608700508,0,1.0,0,2,7,29.5
0,1,1,20291,2028,11.90270022792339,0,2.0,0,0,9,37.333333333333336
0,1,1,3637,2578,11.9021073121123,0,1.0,0,0,0,0.0
1,1,1,181,1,11.9016909940146,0,2.0,0,0,0,0.0
1,1,1,128653,43300,11.901411853649046,0,8.0,0,3,35,340.3333333333333
0,1,1,3950,463,11.901298537047024,0,1.0,0,0,0,0.0
1,1,1,23686,266,11.900378821986308,0,1.0,0,0,0,0.0
1,1,1,994,3294,11.900333254516031,0,1.0,0,0,0,0.0
0,1,1,10802,1767,11.900148988285396,0,1.0,0,0,0,47.0
0,1,1,8198,918,11.899834103756788,0,1.0,0,0,0,0.0
0,1,1,41019,15291,11.898975261512762,1,2.0,0,1,0,217.5
1,1,1,20,1,11.898240858389585,0,1.0,0,0,0,0.0
1,1,1,3410,4873,11.898132168248384,0,2.0,0,0,0,0.0
1,1,1,25808,7909,11.897417475115825,0,1.0,0,0,11,248.0
1,1,1,20517,2581,11.89715557307004,0,1.0,0,1,0,354.0
0,1,1,2412,264,11.896867750168427,0,1.0,0,0,0,0.0
0,1,1,507,9,11.895793999312849,0,1.0,0,0,0,0.0
1,1,1,4906,6,11.895762913298704,0,1.0,0,0,0,0.0
0,1,1,105138,177605,11.895665916061905,0,1.0,0,0,0,0.0
1,1,1,130,92,11.895628872687247,0,1.0,0,1,0,234.0
0,1,1,604,165,11.895110233753998,0,1.0,0,0,0,0.0
0,1,1,4264,3,11.89348691639146,0,2.0,0,0,0,0.0
1,1,1,9460,91,11.892586372623873,0,1.0,0,0,0,0.0
1,1,1,3257,2664,11.89113882908444,0,1.0,0,0,0,0.0
0,1,1,3532,37,11.891052193852357,0,1.0,0,0,0,0.0
0,1,1,5263,3142,11.890602603262453,0,1.0,0,0,0,0.0
1,1,1,22473,7200,11.890351031533296,0,1.0,0,0,0,0.0
0,1,1,45733,248,11.890035037921615,0,1.0,0,0,0,0.0
1,1,1,5059,72,11.889634183610768,0,1.0,0,0,0,0.0
1,1,1,19641,1787,11.889613681417952,0,1.0,0,0,0,0.0
0,1,1,265598,60517,11.886457547871675,0,1.0,0,0,0,0.0
1,1,1,10822,100,11.885918279993255,0,1.0,0,0,0,0.0
1,1,1,1838,3000,11.88467981445722,0,2.0,0,0,0,0.0
0,1,1,7109,724,11.884478658475777,0,1.0,0,0,0,0.0
1,1,1,760,2034,11.88394179889203,0,6.0,0,0,0,0.0
1,1,1,9898,337,11.883637434808575,0,4.0,0,0,0,0.0
1,1,1,5981,219,11.883166423071309,0,1.0,0,0,0,0.0
1,1,1,139972,38412,11.88224170129272,0,4.0,0,0,0,0.0
1,1,1,5964,391,11.882212548251932,0,9.0,0,4,28,59.0
1,1,1,1828,2005,11.882123219532383,0,1.0,0,0,0,0.0
0,1,1,290,45,11.88015890665688,0,1.0,0,0,0,0.0
1,1,1,171731,11,11.879591563132657,0,1.0,0,0,0,0.0
1,1,1,165,171,11.879145236415797,0,1.0,0,0,0,0.0
0,2,2,10210,1,11.87898904583096,0,10.0,0,0,0,0.0
0,1,1,40888,1748,11.87862276322392,0,1.0,0,0,0,0.0
0,1,1,3044,71,11.87858939566745,0,1.0,0,0,0,0.0
0,1,1,65167,235,11.878302776913172,0,2.0,0,1,0,121.0
1,1,1,10162,96,11.877467003597078,0,1.0,0,0,0,0.0
0,1,1,97560,8181,11.877442825586076,0,2.0,0,0,0,0.0
1,1,1,75500,8487,11.877251619664206,0,5.0,0,0,0,97.0
0,1,1,7547,2511,11.877087570433591,0,1.0,0,0,0,0.0
0,1,1,130688,3276,11.87641150508008,0,2.0,0,0,0,0.0
0,1,1,7774,5,11.875933933908636,0,1.0,0,0,0,0.0
1,1,1,106541,10260,11.874240300679238,0,2.0,0,0,0,57.0
1,1,1,15472,1,11.873865937609803,0,4.0,0,0,0,0.0
0,1,1,153327,23,11.873716750092376,0,2.0,0,0,0,0.0
1,2,2,7132,37,11.872786261081805,0,11.0,0,0,0,148.0
0,1,1,8141,853,11.872762938649172,0,3.0,0,0,0,0.0
0,1,1,336418,12345,11.872593248938928,0,1.0,0,0,0,0.0
1,1,1,4762,2,11.871448865335614,0,1.0,0,0,0,0.0
1,1,1,17924,6904,11.871427412500164,0,1.0,0,0,0,0.0
0,1,1,39184,11106,11.87133295031039,0,1.0,0,0,0,9.0
1,1,1,7463,1720,11.871232752576722,0,2.0,0,0,0,0.0
0,1,1,682,1,11.871097919763072,0,1.0,0,0,0,0.0
0,1,1,186,234,11.8709569077723,0,1.0,0,0,0,0.0
0,1,1,5014,455,11.870722701115268,0,2.0,0,0,0,89.0
1,1,1,8757,6340,11.870530607926938,0,1.0,0,0,0,0.0
1,1,1,16944,293,11.870311326359266,0,2.0,0,0,0,0.0
1,1,1,162,1,11.868804050774305,0,1.0,0,0,0,0.0
1,1,1,137,1,11.868179478563489,0,1.0,0,0,0,0.0
1,1,1,40239,7032,11.867723328539403,0,5.0,0,0,0,0.0
0,1,1,1867,129,11.866970894894262,0,3.0,0,0,0,0.0
0,1,1,6897,540,11.866455202953176,0,3.0,0,0,0,123.5
0,1,1,3265,1,11.865173039544043,0,3.0,0,0,0,0.0
0,1,1,21057,520,11.864106830453366,0,1.0,0,0,0,0.0
1,1,1,876,1,11.863812860062716,0,1.0,0,0,0,0.0
1,1,1,78476,7107,11.863482606811518,0,2.0,0,0,0,0.0
1,1,1,55109,1589,11.8625387137398,0,1.0,0,0,4,157.0
1,1,1,14509,608,11.861523173901537,0,2.0,0,0,0,0.0
0,1,1,2624,4,11.861242734324383,0,1.0,0,0,0,0.0
1,1,1,267,110,11.860618257177832,0,1.0,0,0,0,0.0
1,7,3,170164,9313,11.860034752728824,1,477.0,0,40,52,108.28497409326424
1,1,1,2259,30,11.859774244958905,0,1.0,0,0,0,0.0
1,1,1,43782,146,11.859152207795116,0,1.0,0,0,0,0.0
1,1,1,21777,531,11.85898819025259,0,2.0,0,0,0,0.0
0,1,1,11586,573,11.85721752328172,0,1.0,0,1,40,58.333333333333336
0,1,1,13858,595,11.857024542826933,0,1.0,0,0,0,0.0
1,1,1,2799,343,11.85697526785038,0,3.0,0,0,0,0.0
1,1,1,35359,12955,11.856915504116763,0,1.0,0,1,0,183.0
1,1,1,47232,1158,11.856321257405986,0,1.0,0,0,0,0.0
0,1,1,5839,909,11.85599401452313,0,1.0,0,0,0,0.0
0,1,1,31290,765,11.85531588944391,0,8.0,0,0,0,0.0
0,1,1,19354,5803,11.85524123230902,0,1.0,0,0,0,0.0
0,1,1,237,178,11.854515765226608,0,1.0,0,0,0,0.0
1,1,1,315,1,11.851795881585264,0,2.0,0,0,0,0.0
0,1,1,12557,585,11.851720051991126,1,4.0,0,0,0,0.0
0,1,1,94,1,11.851582620754275,0,1.0,0,0,0,0.0
0,1,1,6,1,11.850996327753542,0,1.0,0,0,0,0.0
0,1,1,129911,8015,11.849624835624862,0,7.0,0,0,0,0.0
1,1,1,56374,1813,11.84950933254478,0,1.0,0,0,0,0.0
0,1,1,23395,6605,11.849290557986512,0,1.0,0,3,51,52.370370370370374
1,1,1,23929,6561,11.84887845440449,0,1.0,0,1,3,124.66666666666669
0,1,1,106,1,11.848024460437902,0,1.0,0,1,0,274.0
0,1,1,159014,5867,11.846510276849797,0,1.0,0,0,0,0.0
0,1,1,249277,30813,11.84647833525728,0,7.0,0,0,0,0.0
0,1,1,5149,1275,11.846416131540902,0,2.0,0,0,0,0.0
1,3,2,10173,6121,11.846355955862142,0,22.0,0,0,0,0.0
0,1,1,190326,12132,11.845907125786344,0,6.0,0,0,0,0.0
0,1,1,2125,2584,11.845674059900473,0,1.0,0,0,0,0.0
0,6,3,26605,4942,11.845490205614976,0,80.0,0,10,42,85.73076923076923
1,6,3,7968,1,11.84540737295343,0,55.0,0,0,0,0.0
1,1,1,13845,3275,11.845108237404466,0,3.0,0,0,0,0.0
1,1,1,140,57,11.84381019826334,0,1.0,0,0,0,0.0
1,1,1,8472,1465,11.843611038631428,0,1.0,0,0,0,0.0
0,1,1,58504,2028,11.842574426214767,0,2.0,0,0,0,0.0
1,1,1,591,1229,11.84220589375349,0,1.0,0,0,0,0.0
1,1,1,22022,492,11.842085922653029,0,3.0,0,0,0,0.0
0,1,1,2826,876,11.84141514921018,0,1.0,0,1,23,88.83333333333333
0,1,1,9646,127,11.840831169439854,0,1.0,0,0,0,0.0
0,6,3,148299,13301,11.840269276266737,0,88.0,0,0,0,0.0
0,1,1,168,90,11.8401635331177,0,1.0,0,0,0,0.0
0,1,1,29694,15286,11.838992214639743,0,3.0,0,7,38,121.11111111111111
0,1,1,14178,190,11.838663355664409,0,1.0,0,0,0,0.0
0,1,1,16802,7618,11.837578989299413,0,1.0,0,0,0,0.0
0,1,1,28585,383,11.837506613706845,0,2.0,0,0,13,53.78947368421053
0,1,1,3071,2,11.837082722156158,0,1.0,0,0,0,0.0
0,1,1,6007,1,11.83636844096874,0,1.0,0,0,0,0.0
1,2,2,22025,6697,11.835763166803403,0,14.0,0,0,0,0.0
0,1,1,14466,12996,11.835715761424035,0,2.0,0,0,0,23.857142857142858
1,1,1,45348,4683,11.835711388467915,0,1.0,0,0,0,0.0
1,1,1,25902,1706,11.83562624257596,0,1.0,0,0,0,0.0
1,1,1,7491,20,11.835254477929729,0,1.0,0,0,0,0.0
1,1,1,19795,5052,11.83468865543372,0,1.0,0,0,0,0.0
0,1,1,28765,2492,11.834491302022814,0,1.0,0,0,0,0.0
0,1,1,26590,8281,11.834286153342306,0,1.0,0,0,0,0.0
0,1,1,2256,642,11.833960273047229,0,1.0,0,0,0,0.0
0,1,1,59007,242,11.833085713511649,0,3.0,0,1,0,95.0
1,2,2,1465,1,11.832970305495827,0,12.0,0,0,0,0.0
1,1,1,6400,3891,11.832787813798108,0,2.0,0,0,0,0.0
0,1,1,19742,13064,11.832554431031356,0,2.0,0,0,0,0.0
1,1,1,5479,3454,11.832545590054856,0,1.0,0,0,0,0.0
1,1,1,770,39,11.8322849238445,0,1.0,0,0,0,0.0
0,1,1,18311,513,11.830625577126115,0,1.0,0,0,0,0.0
1,1,1,3649,1,11.830556718911296,0,2.0,0,0,0,0.0
1,1,1,114015,32382,11.830549494027276,0,1.0,0,0,0,0.0
1,1,1,8664,261,11.829912975407357,0,3.0,0,41,52,102.55882352941175
1,1,1,35051,12869,11.829617388924223,0,2.0,0,0,0,0.0
1,1,1,22264,2065,11.82875493423819,0,1.0,0,0,0,0.0
1,2,2,2208,5,11.828612179402588,0,13.0,0,0,0,0.0
0,1,1,14240,4173,11.827020835320656,0,2.0,0,0,0,0.0
1,1,1,14281,23269,11.825488367705882,0,4.0,0,0,0,0.0
0,1,1,7722,2399,11.825394380837428,0,2.0,0,0,0,0.0
1,1,1,25858,6082,11.825369505688492,0,1.0,0,0,0,0.0
1,1,1,308472,88421,11.82489000154369,0,1.0,0,1,35,50.333333333333336
1,1,1,30432,49,11.8246614036782,0,1.0,0,0,0,0.0
0,1,1,6028,1,11.824485788295537,0,1.0,0,0,0,0.0
1,1,1,474,153,11.8238893551067,0,1.0,0,0,0,0.0
1,2,2,56087,495,11.82194975893969,0,10.0,0,0,0,0.0
1,1,1,788541,133421,11.821045127408777,1,1.0,0,0,0,0.0
1,1,1,20220,3989,11.820974558037213,0,2.0,0,0,0,28.0
1,1,1,65784,390,11.820275138562982,0,1.0,0,2,13,43.75
1,1,1,8582,893,11.82012671155966,0,1.0,0,0,0,0.0
0,1,1,4816,411,11.819535506905314,0,5.0,0,0,0,0.0
0,6,3,7418,6,11.818896104669404,0,71.0,0,0,0,0.0
1,1,1,29970,232,11.817927019567874,0,2.0,0,0,0,0.0
1,1,1,302,58,11.817806826650797,0,1.0,0,0,0,0.0
1,1,1,97460,1845,11.816554228227597,0,1.0,0,0,0,100.0
0,1,1,211646,2605,11.816255916568911,0,1.0,0,0,0,0.0
0,1,1,22572,7599,11.815702991124647,0,3.0,0,0,0,0.0
1,1,1,553,1,11.815170884754073,0,1.0,0,0,0,0.0
0,1,1,14725,336,11.815066345752374,0,1.0,0,0,0,0.0
0,1,1,8816,5787,11.814845131211346,0,1.0,0,1,0,142.0
1,1,1,2247,290,11.814396301135549,0,1.0,0,1,0,428.0
0,1,1,111234,18565,11.814259535348542,0,3.0,0,0,0,0.0
1,1,1,341,1,11.814188997665068,0,1.0,0,0,0,0.0
0,1,1,2891,146,11.813527667272387,0,1.0,0,0,0,0.0
1,1,1,21933,9978,11.812956172608663,0,1.0,0,0,0,0.0
1,1,1,1806,56,11.812839782262122,0,1.0,0,0,0,60.0
1,1,1,89893,4106,11.81281196012102,0,1.0,0,0,0,0.0
1,1,1,267,5,11.812669965799529,0,1.0,0,0,0,0.0
1,1,1,335162,56914,11.810355055920448,0,5.0,0,0,0,0.0
1,1,1,1840,248,11.810057251271171,0,3.0,0,0,0,0.0
1,1,1,261,37,11.809830364562425,0,1.0,0,0,0,0.0
1,1,1,39081,1842,11.80837819456217,0,1.0,0,0,0,0.0
1,1,1,17597,236,11.808284841455473,0,1.0,0,0,0,0.0
0,1,1,4086,6001,11.808138600930208,0,2.0,0,0,0,0.0
1,1,1,640,8,11.808074622680913,0,2.0,0,0,0,0.0
1,1,1,13139,438,11.807890958523942,0,1.0,0,0,0,0.0
0,1,1,17796,665,11.806070319438588,0,2.0,0,0,0,0.0
0,1,1,739,17,11.805390990212029,0,1.0,0,0,0,0.0
1,1,1,8514,1098,11.805326790146118,0,1.0,0,0,0,0.0
1,1,1,2835,337,11.805237017793342,0,1.0,0,0,0,0.0
1,1,1,134879,19538,11.804626515093515,0,1.0,0,1,14,15.4
1,1,1,171722,1482,11.803112553322023,0,1.0,0,0,0,0.0
1,1,1,86,1,11.80299188508363,0,2.0,0,0,0,0.0
0,1,1,99379,4918,11.80173592772312,0,5.0,0,0,0,0.0
1,1,1,25126,4667,11.79989145919573,0,4.0,0,0,0,0.0
1,1,1,36299,27963,11.799450107508656,0,1.0,0,0,0,0.0
1,1,1,17243,1175,11.799374404666867,0,1.0,0,0,0,0.0
0,1,1,41828,1797,11.799331087050826,0,8.0,0,3,48,109.66666666666669
1,1,1,10535,926,11.798010517679264,0,1.0,0,0,0,0.0
0,1,1,18161,3140,11.79795984842685,0,4.0,0,2,38,144.5
1,1,1,3066,34,11.79795753519644,0,1.0,0,0,0,0.0
0,1,1,25671,190,11.79790011638132,0,1.0,0,0,0,0.0
0,1,1,1093,271,11.79789111696438,0,1.0,0,0,0,0.0
0,1,1,12165,4962,11.797815382434504,0,1.0,0,0,0,0.0
0,1,1,17265,15006,11.797758470628793,0,1.0,0,0,0,0.0
0,1,1,15511,2136,11.797677919509567,0,4.0,0,0,0,0.0
0,1,1,3758,653,11.797676620297969,0,1.0,0,0,0,0.0
1,1,1,64,18,11.797630228937408,0,2.0,0,0,0,0.0
1,1,1,66,1,11.797617046692878,0,1.0,0,0,0,0.0
1,1,1,8289,12446,11.79748988239648,0,1.0,0,0,0,0.0
1,1,1,8148,201,11.79746263064096,0,1.0,0,0,0,0.0
1,1,1,5045,838,11.797380590181607,0,4.0,1,6,14,220.85507246376812
1,1,1,178,54,11.797349028846146,0,1.0,0,0,0,0.0
1,1,1,2833,1,11.797340314621998,0,1.0,0,0,0,0.0
1,1,1,33453,390,11.797339078786573,0,1.0,0,0,0,0.0
0,1,1,2114,1004,11.797317752703474,0,1.0,0,0,0,0.0
0,1,1,1764,138,11.797240275328768,0,1.0,0,0,0,0.0
1,1,1,54,1,11.797226142441604,0,1.0,0,0,0,0.0
1,1,1,2730,259,11.797198890686085,0,1.0,0,0,0,0.0
0,1,1,16573,1499,11.796996213676424,0,1.0,0,1,7,91.25
1,1,1,729,1,11.796966236745352,0,2.0,0,0,0,0.0
1,1,1,12016,2624,11.796897885539938,1,1.0,0,0,0,0.0
1,1,1,2618,1,11.796874468043043,0,1.0,0,0,0,0.0
1,1,1,19338,1338,11.796819013889367,0,2.0,0,0,0,0.0
1,1,1,52682,10569,11.796710101931552,0,1.0,0,0,0,0.0
1,1,1,145461,14156,11.79662764952706,1,1.0,0,0,0,0.0
0,1,1,88326,546,11.796465913526855,0,1.0,0,0,0,0.0
1,1,1,8717,1852,11.796401174763451,0,1.0,0,0,0,0.0
1,1,1,48869,95,11.796348223968716,0,1.0,0,0,0,0.0
1,1,1,372,54,11.795888619943062,0,1.0,0,0,0,0.0
0,1,1,170881,23199,11.795882218949323,0,3.0,0,0,0,0.0
0,1,1,9793,584,11.79582049055426,0,1.0,0,0,0,0.0
1,1,1,27633,3488,11.7952254199532,0,1.0,0,0,0,0.0
0,1,1,10869,878,11.79511612773833,0,1.0,0,1,40,140.33333333333334
1,1,1,60888,2359,11.794827354194082,1,1.0,0,0,0,8.0
0,1,1,754,689,11.79438248512926,0,1.0,0,0,0,0.0
1,1,1,15319,2123,11.7943321961339,0,1.0,0,0,0,0.0
1,1,1,21764,259,11.794317080916011,0,3.0,0,0,0,0.0
1,1,1,20191,2661,11.794256873549166,0,2.0,0,0,0,0.0
1,1,1,5673,1117,11.794153507006715,0,4.0,0,0,0,0.0
0,1,1,110,1,11.793886186297916,0,1.0,0,0,0,0.0
1,1,1,3342,1202,11.793685885894844,0,1.0,0,0,0,0.0
0,1,1,100974,3893,11.793621717517022,0,2.0,0,0,0,0.0
1,1,1,47186,620,11.79358286792136,0,1.0,0,0,0,0.0
1,1,1,6390,1373,11.793501334471417,0,1.0,0,0,0,0.0
0,1,1,36601,993,11.792984913704313,0,1.0,0,0,0,0.0
1,1,1,5198,4138,11.792764016044158,0,1.0,0,0,0,0.0
0,1,1,7552,569,11.792448339313356,0,1.0,0,0,0,0.0
0,1,1,3085,168,11.79224518698238,0,1.0,0,0,0,0.0
1,1,1,6063,317,11.79166865391269,0,2.0,0,0,0,0.0
1,1,1,752,274,11.791640293074098,0,1.0,0,0,0,0.0
1,2,2,49664,1071,11.791247741042255,0,17.0,0,0,0,0.0
0,1,1,70838,2142,11.79100852766735,0,3.0,0,0,0,0.0
0,1,1,3415,2,11.790864790501026,0,1.0,0,0,0,0.0
1,1,1,15452,4019,11.79055608514954,0,1.0,0,0,0,0.0
0,1,1,18250,21129,11.79030866455989,0,1.0,0,0,0,0.0
1,1,1,1708,186,11.789949955405834,0,1.0,0,0,0,0.0
1,1,1,18962,888,11.789795602730091,0,1.0,0,0,0,0.0
1,1,1,2141,1,11.78971346720648,0,7.0,0,0,0,0.0
